1	3 
2	5 
3	19 
4	20 
5	7 
6	19 
7	20 
8	7 
9	4 
10	7 
11	17 
12	9 
13	21 
14	16 
15	18 
16	13 
17	14 
18	15 
19	2 
20	17 
21	2 
22	20 
23	11 
24	5 
25	20 
26	21 
27	7 
28	10 
29	16 
30	3 
31	18 
32	10 
33	4 
34	5 
35	1 
36	14 
37	4 
38	6 
39	18 
40	10 
41	2 
42	3 
43	10 
44	7 
45	21 
46	16 
47	11 
48	12 
49	1 
50	1 
51	17 
52	10 
53	16 
54	9 
55	17 
56	14 
57	9 
58	4 
59	8 
60	3 
61	21 
62	9 
63	19 
64	9 
65	5 
66	14 
67	14 
68	5 
69	2 
70	15 
71	7 
72	19 
73	12 
74	3 
75	17 
76	6 
77	1 
78	1 
79	17 
80	14 
81	19 
82	17 
83	6 
84	8 
85	17 
86	17 
87	14 
88	12 
89	5 
90	17 
91	19 
92	7 
93	9 
94	1 
95	8 
96	8 
97	13 
98	14 
99	21 
100	18 
101	19 
102	20 
103	20 
104	6 
105	20 
106	6 
107	10 
108	4 
109	5 
110	20 
111	22 
112	18 
113	8 
114	11 
115	13 
116	16 
117	1 
118	6 
119	11 
120	16 
121	5 
122	21 
123	17 
124	5 
125	11 
126	11 
127	18 
128	20 
129	16 
130	21 
131	11 
132	11 
133	13 
134	13 
135	19 
136	2 
137	9 
138	17 
139	7 
140	4 
141	6 
142	2 
143	6 
144	5 
145	10 
146	22 
147	14 
148	17 
149	17 
150	17 
151	7 
152	10 
153	9 
154	6 
155	22 
156	5 
157	4 
158	19 
159	14 
160	6 
161	17 
162	10 
163	22 
164	16 
165	1 
166	12 
167	6 
168	5 
169	19 
170	13 
171	8 
172	15 
173	8 
174	7 
175	12 
176	5 
177	3 
178	9 
179	2 
180	17 
181	18 
182	13 
183	19 
184	17 
185	7 
186	14 
187	11 
188	16 
189	19 
190	20 
191	17 
192	7 
193	8 
194	15 
195	14 
196	14 
197	5 
198	14 
199	11 
200	21 
201	14 
202	1 
203	14 
204	18 
205	13 
206	5 
207	16 
208	4 
209	17 
210	14 
211	19 
212	4 
213	7 
214	18 
215	19 
216	6 
217	11 
218	14 
219	6 
220	13 
221	18 
222	13 
223	7 
224	22 
225	21 
226	22 
227	12 
228	19 
229	19 
230	17 
231	20 
232	20 
233	8 
234	19 
235	14 
236	5 
237	14 
238	14 
239	20 
240	15 
241	18 
242	21 
243	15 
244	5 
245	6 
246	19 
247	11 
248	13 
249	13 
250	7 
251	14 
252	17 
253	17 
254	8 
255	7 
256	19 
257	18 
258	5 
259	11 
260	20 
261	13 
262	8 
263	6 
264	1 
265	12 
266	3 
267	22 
268	22 
269	5 
270	13 
271	12 
272	1 
273	15 
274	14 
275	13 
276	20 
277	5 
278	22 
279	4 
280	17 
281	17 
282	6 
283	7 
284	14 
285	19 
286	2 
287	3 
288	13 
289	6 
290	19 
291	16 
292	14 
293	13 
294	13 
295	17 
296	20 
297	6 
298	6 
299	6 
300	9 
301	7 
302	14 
303	18 
304	9 
305	20 
306	14 
307	13 
308	10 
309	20 
310	3 
311	17 
312	6 
313	4 
314	8 
315	9 
316	18 
317	4 
318	3 
319	11 
320	13 
321	15 
322	19 
323	9 
324	11 
325	16 
326	8 
327	10 
328	19 
329	10 
330	5 
331	10 
332	8 
333	13 
334	14 
335	5 
336	2 
337	6 
338	19 
339	15 
340	3 
341	14 
342	9 
343	11 
344	1 
345	12 
346	7 
347	11 
348	6 
349	6 
350	12 
351	2 
352	8 
353	15 
354	2 
355	11 
356	3 
357	1 
358	6 
359	5 
360	6 
361	16 
362	12 
363	14 
364	17 
365	16 
366	14 
367	20 
368	8 
369	3 
370	15 
371	21 
372	6 
373	14 
374	6 
375	6 
376	6 
377	18 
378	5 
379	22 
380	20 
381	7 
382	3 
383	12 
384	7 
385	14 
386	22 
387	8 
388	15 
389	7 
390	13 
391	22 
392	6 
393	18 
394	21 
395	20 
396	17 
397	8 
398	3 
399	20 
400	22 
401	14 
402	8 
403	12 
404	22 
405	5 
406	21 
407	3 
408	14 
409	17 
410	7 
411	6 
412	9 
413	15 
414	12 
415	8 
416	12 
417	21 
418	10 
419	18 
420	7 
421	20 
422	13 
423	3 
424	9 
425	12 
426	7 
427	6 
428	12 
429	21 
430	9 
431	22 
432	8 
433	14 
434	19 
435	19 
436	6 
437	5 
438	21 
439	21 
440	12 
441	20 
442	16 
443	18 
444	16 
445	2 
446	3 
447	9 
448	9 
449	1 
450	19 
451	5 
452	5 
453	15 
454	12 
455	19 
456	6 
457	22 
458	18 
459	3 
460	17 
461	18 
462	13 
463	9 
464	19 
465	7 
466	7 
467	6 
468	7 
469	8 
470	13 
471	6 
472	6 
473	19 
474	6 
475	14 
476	7 
477	1 
478	18 
479	1 
480	21 
481	5 
482	14 
483	7 
484	16 
485	20 
486	14 
487	17 
488	4 
489	10 
490	21 
491	10 
492	22 
493	11 
494	3 
495	7 
496	16 
497	18 
498	2 
499	12 
500	17 
501	15 
502	10 
503	15 
504	21 
505	6 
506	4 
507	20 
508	20 
509	21 
510	5 
511	20 
512	1 
