1	34 
2	8 
3	24 
4	38 
5	16 
6	28 
7	38 
8	11 
9	15 
10	5 
11	4 
12	19 
13	15 
14	29 
15	39 
16	19 
17	4 
18	16 
19	5 
20	25 
21	21 
22	13 
23	8 
24	28 
25	24 
26	17 
27	30 
28	6 
29	8 
30	32 
31	20 
32	40 
33	22 
34	33 
35	8 
36	3 
37	14 
38	40 
39	13 
40	26 
41	37 
42	19 
43	6 
44	5 
45	17 
46	28 
47	9 
48	14 
49	20 
50	21 
51	25 
52	26 
53	38 
54	5 
55	21 
56	30 
57	38 
58	28 
59	2 
60	11 
61	1 
62	21 
63	5 
64	20 
65	1 
66	24 
67	34 
68	29 
69	33 
70	20 
71	21 
72	18 
73	36 
74	16 
75	27 
76	40 
77	31 
78	20 
79	34 
80	27 
81	13 
82	13 
83	29 
84	26 
85	11 
86	6 
87	3 
88	29 
89	23 
90	2 
91	18 
92	8 
93	5 
94	6 
95	34 
96	2 
97	34 
98	23 
99	40 
100	26 
101	29 
102	7 
103	3 
104	1 
105	15 
106	15 
107	21 
108	18 
109	4 
110	24 
111	36 
112	12 
113	25 
114	39 
115	14 
116	16 
117	17 
118	30 
119	3 
120	23 
121	24 
122	33 
123	1 
124	5 
125	29 
126	30 
127	6 
128	19 
129	16 
130	35 
131	16 
132	17 
133	19 
134	32 
135	1 
136	37 
137	1 
138	36 
139	9 
140	23 
141	13 
142	30 
143	5 
144	13 
145	12 
146	10 
147	10 
148	3 
149	28 
150	3 
151	37 
152	23 
153	19 
154	30 
155	5 
156	26 
157	3 
158	24 
159	30 
160	33 
161	3 
162	20 
163	18 
164	7 
165	20 
166	20 
167	2 
168	33 
169	23 
170	28 
171	1 
172	20 
173	35 
174	25 
175	40 
176	39 
177	4 
178	12 
179	40 
180	34 
181	14 
182	24 
183	26 
184	40 
185	1 
186	14 
187	30 
188	24 
189	18 
190	19 
191	1 
192	34 
193	15 
194	40 
195	10 
196	19 
197	29 
198	3 
199	22 
200	2 
201	30 
202	23 
203	3 
204	30 
205	39 
206	19 
207	15 
208	19 
209	36 
210	9 
211	34 
212	21 
213	13 
214	10 
215	16 
216	31 
217	38 
218	35 
219	40 
220	27 
221	33 
222	8 
223	8 
224	33 
225	12 
226	4 
227	25 
228	36 
229	40 
230	31 
231	25 
232	23 
233	32 
234	26 
235	16 
236	31 
237	28 
238	5 
239	11 
240	3 
241	27 
242	18 
243	12 
244	29 
245	25 
246	5 
247	22 
248	20 
249	23 
250	10 
251	3 
252	24 
253	15 
254	30 
255	33 
256	31 
257	35 
258	19 
259	29 
260	35 
261	13 
262	4 
263	18 
264	6 
265	5 
266	39 
267	31 
268	27 
269	35 
270	2 
271	32 
272	37 
273	31 
274	39 
275	9 
276	11 
277	2 
278	9 
279	13 
280	20 
281	11 
282	8 
283	16 
284	17 
285	10 
286	32 
287	1 
288	27 
289	8 
290	24 
291	5 
292	23 
293	21 
294	34 
295	9 
296	14 
297	14 
298	23 
299	8 
300	18 
301	33 
302	15 
303	12 
304	2 
305	1 
306	34 
307	11 
308	39 
309	3 
310	28 
311	38 
312	31 
313	31 
314	31 
315	6 
316	10 
317	6 
318	8 
319	7 
320	16 
321	37 
322	13 
323	32 
324	35 
325	18 
326	3 
327	19 
328	31 
329	36 
330	23 
331	39 
332	19 
333	26 
334	19 
335	13 
336	38 
337	3 
338	13 
339	32 
340	22 
341	13 
342	21 
343	13 
344	17 
345	38 
346	26 
347	37 
348	34 
349	39 
350	3 
351	31 
352	5 
353	19 
354	38 
355	22 
356	15 
357	40 
358	40 
359	36 
360	5 
361	40 
362	37 
363	30 
364	20 
365	40 
366	7 
367	30 
368	18 
369	35 
370	11 
371	4 
372	29 
373	25 
374	19 
375	13 
376	14 
