1	15 
2	20 
3	1 
4	21 
5	8 
6	4 7 19 
7	1 
8	5 
9	14 
10	7 10 19 
11	9 
12	22 
13	19 20 22 
14	1 
15	5 
16	15 
17	20 
18	7 
19	6 
20	4 
21	16 
22	5 
23	22 
24	9 20 22 
25	14 
26	22 
27	4 
28	1 
29	13 
30	5 
31	5 
32	14 
33	10 
34	13 
35	19 
36	17 
37	17 19 21 
38	13 
39	22 
40	4 
41	6 16 22 
42	16 
43	6 
44	9 
45	17 
46	15 
47	1 6 15 
48	10 
49	4 
50	15 
51	5 
52	6 
53	5 
54	8 
55	2 
56	16 
57	13 
58	7 
59	15 
60	8 
61	5 
62	3 
63	10 
64	17 
65	6 
66	4 
67	14 
68	21 
69	15 
70	15 
71	15 
72	10 
73	14 
74	21 
75	14 
76	10 
77	11 
78	11 
79	17 
80	16 
81	21 
82	3 5 15 
83	22 
84	5 
85	17 
86	9 
87	5 14 17 
88	22 
89	15 
90	2 
91	12 
92	6 
93	6 8 15 
94	4 
95	19 
96	7 
97	19 
98	5 
99	14 
100	15 
101	1 
102	8 
103	12 
104	19 
105	20 
106	22 
107	19 
108	18 
109	20 
110	11 
111	1 
112	15 
113	8 
114	1 
115	7 
116	20 
117	19 
118	15 
119	5 14 15 
120	20 
121	13 
122	3 9 17 
123	16 
124	1 
125	8 14 19 
126	5 
127	16 
128	8 
129	15 
130	8 13 22 
131	15 
132	8 
133	1 6 13 
134	8 
135	16 
136	6 
137	5 13 17 
138	2 
139	5 
140	1 
141	1 
142	20 
143	22 
144	13 
145	1 
146	2 
147	14 
148	19 
149	5 
150	19 
151	5 
152	14 19 20 
153	15 
154	14 
155	22 
156	22 
157	2 13 14 
158	12 
159	1 
160	2 
161	17 
162	6 
163	5 
164	12 
165	5 
166	21 
167	13 
168	15 
169	4 
170	8 
171	20 
172	16 
173	22 
174	5 
175	10 
176	9 
177	16 
178	4 
179	22 
180	12 
181	8 
182	7 
183	4 
184	13 
185	15 
186	22 
187	22 
188	19 
189	17 
190	14 
191	5 
192	1 
193	6 
194	2 
195	15 20 22 
196	19 
197	20 
198	13 
199	8 
200	9 
201	4 
202	5 
203	13 
204	13 
205	10 
206	18 
207	15 
208	18 
209	5 
210	20 
211	22 
212	19 
213	20 
214	5 
215	10 
216	20 
217	22 
218	4 15 19 
219	15 
220	10 
221	11 
222	18 
223	1 
224	2 
225	11 
226	6 
227	1 
228	22 
229	5 
230	5 
231	8 14 20 
232	11 
233	13 
234	12 16 18 
235	14 
236	14 
237	15 
238	14 
239	10 15 22 
240	13 
241	6 
242	13 
243	2 
244	22 
245	8 
246	11 
247	22 
248	4 
249	2 
250	3 
251	2 
252	6 
253	14 
254	20 
255	12 
256	13 
257	16 
258	14 
259	17 
260	22 
261	5 
262	10 
263	1 14 15 
264	13 
265	5 12 19 
266	22 
267	20 
268	7 
269	20 
270	12 
271	6 
272	3 
273	14 
274	14 
275	9 
276	3 4 11 
277	3 
278	4 
279	16 
280	19 
281	19 
282	20 
283	1 6 16 
284	1 
285	1 
286	6 
287	12 
288	4 
289	18 
290	18 
291	8 
292	5 
293	15 
294	19 
295	12 
296	18 
297	13 
298	15 
299	11 
300	15 
301	6 
302	19 
303	8 
304	1 
305	22 
306	9 
307	20 
308	8 
309	15 
310	6 
311	1 
312	11 
313	2 
314	14 
315	20 
316	4 
317	3 13 22 
318	5 16 22 
319	1 
320	18 
321	19 
322	17 
323	1 3 19 
324	1 6 20 
325	3 
326	21 
327	7 
328	5 13 17 
329	5 
330	14 
331	19 
332	1 
333	5 
334	15 
335	1 17 19 
336	5 
337	21 
338	15 
339	22 
340	13 
341	17 
342	17 
343	6 15 21 
344	20 
345	12 
346	12 
347	22 
348	1 
349	10 
350	20 
351	20 
352	9 
353	13 
354	1 
355	12 
356	15 
357	10 
358	19 
359	8 
360	4 
361	10 
362	20 
363	1 5 10 
364	11 
365	13 
366	13 
367	5 
368	16 
369	8 10 21 
370	11 
371	17 
372	3 
373	19 
374	8 
375	13 
376	7 14 19 
377	17 
378	6 
379	13 
380	21 
381	7 
382	9 15 22 
383	14 
384	12 
385	20 
386	22 
387	20 
388	5 14 19 
389	19 
390	22 
391	20 
392	19 
393	21 
394	22 
395	21 
396	1 
397	12 
398	1 
399	22 
400	5 
401	15 
402	13 
403	13 
404	8 
405	6 
406	18 20 21 
407	21 
408	4 
409	9 
410	18 
411	19 
412	12 
413	17 
414	5 
415	12 
416	1 
417	11 
418	13 
419	1 3 6 
420	2 
421	17 
422	13 
423	8 
424	7 
425	19 
426	6 
427	3 
428	4 
429	15 
430	15 
431	22 
432	14 
433	6 
434	10 
435	5 
436	7 
437	5 7 14 
438	19 
439	21 
440	13 
441	1 
442	22 
443	17 
444	22 
445	11 
446	6 
447	3 9 13 
448	19 
449	22 
450	2 
451	19 
452	6 
453	13 
454	2 
455	14 
456	20 
457	10 
458	1 12 19 
459	22 
460	20 
461	4 
462	2 
463	20 
464	21 
465	20 
466	20 
467	4 
468	11 
469	5 10 14 
470	5 
471	10 
472	19 
473	15 
474	6 
475	16 
476	13 
477	7 
478	18 
479	5 
480	1 
481	17 
482	10 
483	1 
484	2 
485	15 
486	15 
487	9 
488	6 
489	5 
490	7 
491	6 
492	8 
493	5 
494	3 
495	2 
496	18 
497	16 
498	6 
499	1 
500	10 
501	14 
502	9 
503	19 
504	6 15 20 
505	21 
506	1 17 20 
507	10 
508	20 
509	14 
510	19 21 22 
511	3 
512	19 
513	21 
514	1 
515	13 
516	9 
517	19 
518	13 
519	5 
520	13 
521	4 
522	1 
523	14 
524	7 
525	15 
526	20 
527	22 
528	6 
529	2 
530	14 20 22 
531	3 
532	13 
533	5 
534	6 
535	9 
536	19 
537	11 
538	17 20 22 
539	17 
540	6 
541	13 
542	7 
543	11 
544	21 
545	19 
546	1 
547	13 
548	21 
549	21 
550	5 
551	15 
552	5 
553	1 
554	15 
555	22 
556	6 
557	3 
558	14 
559	14 
560	20 
561	2 
562	15 
563	7 
564	22 
565	4 
566	18 
567	21 
