1	14 34 42 
2	11 
3	9 
4	9 
5	28 
6	20 23 43 
7	3 
8	39 
9	15 20 30 
10	32 
11	12 
12	14 28 34 
13	23 
14	38 
15	45 
16	37 
17	22 
18	3 
19	7 
20	20 
21	16 
22	47 
23	41 
24	29 
25	23 
26	4 
27	16 
28	8 
29	2 
30	29 
31	22 
32	38 
33	18 
34	4 
35	39 
36	28 
37	9 
38	27 
39	8 
40	4 28 38 
41	21 
42	34 
43	15 
44	4 
45	32 
46	29 
47	4 
48	37 
49	5 
50	17 
51	44 
52	38 
53	30 
54	43 
55	23 
56	36 
57	16 
58	5 15 33 
59	25 
60	13 
61	15 
62	19 
63	30 
64	9 
65	35 
66	47 
67	31 
68	20 
69	8 
70	21 
71	9 
72	45 
73	12 
74	25 
75	40 
76	26 
77	31 
78	45 
79	21 34 44 
80	37 
81	20 
82	46 
83	37 
84	19 
85	35 
86	12 
87	34 
88	17 
89	22 
90	40 
91	41 
92	23 
93	17 
94	38 
95	3 
96	24 
97	2 
98	44 
99	10 
100	37 
101	41 
102	33 
103	10 
104	25 
105	33 
106	13 
107	26 
108	45 
109	21 
110	25 
111	30 
112	16 
113	21 
114	26 
115	45 
116	25 
117	6 
118	38 
119	26 
120	42 
121	1 4 24 
122	9 
123	4 
124	32 
125	34 
126	7 
127	42 
128	3 
129	36 
130	22 
131	31 
132	24 
133	28 
134	15 
135	8 
136	20 
137	44 
138	21 
139	19 
140	37 
141	16 
142	5 
143	3 
144	20 
145	12 
146	9 
147	35 
148	16 
149	20 
150	39 
151	31 
152	34 
153	36 
154	9 
155	16 
156	24 
157	36 
158	9 
159	39 
160	25 
161	10 
162	22 
163	43 
164	6 
165	35 
166	11 
167	6 
168	4 
169	28 
170	4 43 47 
171	20 
172	30 
173	46 
174	12 
175	9 
176	7 
177	46 
178	12 
179	7 
180	18 20 39 
181	45 
182	20 
183	16 
184	31 
185	10 
186	11 
187	25 
188	7 
189	46 
190	11 
191	4 
192	7 
193	1 
194	41 
195	30 
196	14 
197	46 
198	33 
199	23 
200	19 
201	41 
202	18 
203	37 
204	10 
205	45 
206	37 
207	12 
208	23 
209	39 
210	37 
211	18 
212	3 
213	40 
214	14 28 42 
215	19 
216	41 
217	27 
218	31 
219	1 
220	23 
221	46 
222	21 
223	22 
224	13 
225	13 
226	23 
227	28 
228	31 
229	27 
230	18 
231	1 
232	11 
233	39 
234	20 
235	6 
236	47 
237	46 
238	46 
239	47 
240	20 
241	2 
242	21 
243	3 
244	44 
245	2 
246	38 
247	15 
248	26 
249	45 
250	11 
251	13 
252	5 
253	10 
254	18 
255	24 
256	15 
257	7 
258	28 
259	11 
260	7 
261	45 
262	13 
263	36 
264	3 
265	42 
266	21 
267	45 
268	39 
269	3 27 31 
270	17 
271	11 
272	39 
273	45 
274	36 
275	33 
276	24 
277	4 
278	26 
279	45 
280	47 
281	13 17 46 
282	35 
283	2 
284	36 
285	19 
286	34 
287	19 
288	29 
289	2 
290	43 
291	18 
292	8 
293	2 
294	23 30 33 
295	15 
296	5 
297	26 
298	27 
299	5 
300	24 
301	8 
302	31 
303	16 
304	24 
305	36 
306	18 
307	35 
308	7 
309	3 
310	33 
311	14 
312	42 
313	17 
314	30 
315	1 
316	38 
317	15 
318	26 
319	15 29 36 
320	19 
321	3 
322	25 
323	40 
324	22 
325	23 
326	43 
327	1 
328	5 
329	4 
330	35 
331	2 12 16 
332	47 
333	27 
334	37 
335	27 
336	17 
337	13 
338	3 
339	8 
340	29 
341	40 
342	35 
343	24 
344	38 
345	14 
346	10 
347	38 
348	2 
349	17 
350	41 
351	36 
352	17 
353	32 
354	26 
355	28 
356	34 
357	11 20 29 
358	39 
359	28 
360	39 
361	29 
362	40 
363	27 
364	13 
365	8 
366	4 
367	5 
368	41 
369	3 
370	17 
371	19 
372	8 
373	42 
374	44 
375	41 
376	44 
377	31 
378	14 
379	20 
380	13 
381	43 
382	17 
383	34 
384	7 
385	31 
386	21 
387	7 
388	23 
389	28 
390	13 
391	36 
392	36 
393	39 
394	23 
395	6 
396	4 
397	15 
398	35 
399	47 
400	6 
401	11 
402	27 
403	44 
404	42 
405	11 
406	2 
407	3 
408	5 
409	35 
410	20 
411	24 
412	42 
413	18 
414	33 
415	39 
416	17 
417	14 
418	6 
419	43 
420	19 
421	14 
422	30 
423	4 
424	6 
425	8 
426	29 
427	8 
428	15 
429	17 
430	42 
431	41 
432	30 
433	44 
434	24 
435	32 
436	47 
437	41 
438	43 
439	15 
440	27 
441	27 
442	27 
443	35 
444	35 
445	22 
446	30 
447	4 
448	22 
449	39 
450	44 
451	6 
452	18 
453	44 
454	47 
455	25 
456	34 
457	27 
458	2 
459	39 
460	7 
461	25 
462	44 
463	47 
464	15 
465	16 
466	7 
467	29 
468	15 
469	30 
470	22 
471	42 
472	18 
473	6 
474	10 
475	29 
476	1 
477	19 
478	30 
479	1 
480	43 
481	34 
482	42 
483	10 
484	8 
485	47 
486	29 
487	47 
488	6 40 46 
489	18 
490	21 
491	10 
492	2 
493	22 
494	40 
495	33 
496	33 
497	22 
498	30 
499	44 
500	27 
501	44 
502	21 
503	41 
504	30 
505	1 
506	38 
507	15 
508	40 
509	32 
510	38 
511	5 
512	1 16 35 
513	10 
514	10 
515	44 
516	41 
517	8 
518	42 
519	30 
520	7 
521	2 6 19 
522	7 
523	17 
524	3 
525	3 
526	24 
527	20 
528	23 
529	28 
530	1 14 24 
531	21 
532	6 
533	6 
534	8 
535	5 
536	30 
537	28 
538	27 
539	5 
540	38 
541	6 8 38 
542	3 
543	6 
544	29 
545	40 
546	41 
547	41 
548	10 
549	47 
550	43 
551	8 
552	46 
553	33 
554	33 
555	38 
556	29 
557	46 
558	6 
559	34 
560	33 
561	5 
562	1 25 42 
563	46 
564	8 
565	6 
566	1 
567	42 
568	7 
569	40 
570	21 
571	10 
572	23 
573	15 
574	47 
575	25 
576	5 
577	21 
578	33 
579	32 
580	43 
581	46 
582	21 
583	47 
584	6 
585	28 
586	38 
587	42 
588	29 
589	40 
590	32 
591	41 
592	25 
593	42 
594	47 
595	29 
596	1 
597	38 
598	47 
599	28 
600	38 
601	32 
602	21 
603	46 
604	38 
605	41 
606	38 
607	3 12 19 
608	29 
609	1 18 33 
610	24 
611	7 20 23 
612	42 
613	40 
614	28 
615	14 
616	28 
617	6 14 46 
618	23 
619	38 
620	34 
621	40 
622	42 
623	32 
624	10 
625	5 
626	46 
627	24 
628	42 
629	30 
630	18 21 36 
631	38 
632	3 
633	15 
634	6 
635	10 
636	30 
637	21 
638	20 
639	14 
640	44 
641	32 
642	7 
643	38 
644	41 
645	10 
646	21 
647	32 
648	28 
649	40 
650	14 
651	5 
652	38 
653	32 
654	12 15 29 
655	2 4 34 
656	40 42 46 
657	40 
658	8 
659	8 
660	14 
661	23 
662	24 
663	2 
664	28 
665	6 
666	25 
667	41 
668	23 
669	30 
670	41 
671	5 
672	40 
673	22 37 40 
674	5 
675	30 
676	1 
677	1 
678	32 
679	34 
680	8 
681	23 24 43 
682	28 
683	8 
684	38 
685	6 23 31 
686	30 
687	8 
688	2 
689	7 17 28 
690	8 
691	24 
692	43 
693	23 
694	13 17 25 
695	34 38 45 
696	38 
697	1 
698	24 32 42 
699	15 
700	30 
701	23 
702	30 
703	2 
704	1 
705	28 
706	5 
707	32 
708	30 
709	42 
710	22 25 46 
711	38 
712	1 37 42 
713	1 
714	15 
715	2 
716	40 
717	1 
718	25 29 35 
719	43 
720	40 
721	2 27 37 
722	32 
723	14 
724	15 
725	1 
726	25 
727	1 
728	5 
729	6 
730	32 
731	15 
732	1 
733	32 
734	34 
735	43 
736	32 
737	1 
738	2 
739	24 
740	8 
741	12 42 47 
742	32 
743	13 26 28 
744	23 
745	25 
746	32 
747	43 
748	43 
749	14 
750	2 
751	8 
752	34 
753	15 
754	40 
755	5 
756	40 
757	25 
758	24 
759	43 
760	38 
761	5 
762	31 34 36 
763	23 
764	40 
765	24 
766	25 
767	15 
768	2 
769	1 
770	23 
771	25 
772	6 
773	40 
774	28 
775	6 
776	40 
777	26 31 44 
