1	723	1.63475
1	799	2.437
1	862	3.23841
1	879	3.33673
1	890	3.62745
1	913	3.26447
1	983	4.62355
1	984	4.75353
1	992	4.75326
1	1000	0.0210146
2	166	1.71367
2	190	1.95
2	232	2.00178
2	271	2.00088
2	401	2.50943
2	405	2.50912
2	898	4.27322
2	913	4.46096
2	943	5.31438
2	958	4.91145
3	4	2.55993
3	64	2.56046
3	71	2.56046
3	122	2.55966
3	146	2.78898
3	154	2.78826
3	158	2.7877
3	175	2.78733
3	948	4.69477
3	982	5.56443
4	3	2.55993
4	37	2.56107
4	64	2.55994
4	71	2.55994
4	146	2.78846
4	154	2.78774
4	158	2.78717
4	175	2.78681
4	948	4.69425
4	982	5.56391
5	783	1.59629
5	891	3.00639
5	909	3.0902
5	915	3.09029
5	921	3.18369
5	928	3.57595
5	931	3.48149
5	935	3.4817
5	938	3.48158
5	939	3.617
6	240	1.6211
6	388	1.59742
6	410	1.9644
6	527	2.43141
6	744	3.15982
6	812	3.49077
6	951	4.11437
6	953	4.11497
6	956	4.8745
6	961	4.2467
7	95	1.94851
7	143	2.23176
7	212	2.30184
7	369	2.88857
7	407	3.07585
7	524	3.27211
7	525	3.3042
7	542	3.35045
7	632	3.69475
7	952	5.59051
8	150	2.16124
8	233	2.6012
8	272	2.556
8	358	2.99086
8	360	2.99061
8	393	2.99051
8	415	3.23972
8	449	2.99081
8	459	3.2402
8	981	5.8915
9	379	1.24253
9	638	2.28158
9	753	2.44568
9	844	3.24416
9	878	3.43457
9	884	3.56512
9	907	3.40701
9	924	3.73134
9	929	3.91314
9	956	4.34382
10	647	2.06966
10	707	2.35746
10	733	2.83286
10	736	2.79536
10	808	3.27039
10	821	3.51584
10	850	3.65328
10	858	3.67897
10	865	3.71274
10	870	3.77236
11	73	2.36031
11	86	2.53248
11	145	2.9554
11	174	2.9546
11	178	2.67878
11	207	2.95059
11	607	3.42737
11	654	3.33047
11	741	3.38492
11	927	5.01987
12	650	1.85474
12	660	1.64232
12	749	2.3233
12	807	2.57631
12	867	3.31223
12	887	3.61628
12	890	3.77253
12	931	4.13593
12	938	4.13602
12	939	4.27144
13	199	1.63019
13	394	1.60645
13	661	3.2432
13	681	1.86093
13	701	3.34828
13	744	3.80631
13	763	3.8326
13	770	3.85955
13	812	4.13726
13	936	4.31356
14	652	2.39634
14	684	1.99581
14	760	2.49768
14	793	2.75272
14	823	3.17293
14	849	3.32596
14	874	3.48841
14	917	3.91102
14	944	4.06582
14	979	4.03269
15	72	2.9516
15	78	3.28632
15	108	2.95332
15	181	3.08021
15	205	3.08021
15	249	3.24696
15	261	3.2468
15	267	3.24647
15	273	3.24598
15	279	3.24531
16	48	2.32374
16	80	2.27844
