1	9 
2	17 
3	13 
4	1 10 38 
5	20 
6	37 
7	30 
8	13 
9	37 
10	10 
11	5 
12	9 
13	46 
14	16 
15	33 
16	27 
17	11 
18	1 
19	19 30 46 
20	40 
21	26 
22	5 
23	20 
24	44 
25	1 13 49 
26	19 21 46 
27	13 
28	29 
29	20 
30	19 
31	40 
32	31 
33	4 
34	19 
35	11 14 23 
36	48 
37	17 
38	30 
39	20 
40	12 
41	9 
42	15 
43	7 
44	25 29 45 
45	28 
46	48 
47	1 
48	45 
49	1 21 23 
50	39 
51	8 
52	14 25 39 
53	26 
54	22 
55	1 
56	9 
57	1 
58	10 
59	6 
60	19 
61	30 
62	8 
63	4 
64	2 8 39 
65	17 
66	28 
67	49 
68	8 
69	17 
70	11 
71	36 
72	12 
73	21 
74	42 
75	1 
76	42 
77	35 
78	15 
79	5 
80	8 
81	40 
82	22 
83	29 
84	5 
85	25 
86	44 
87	42 
88	9 
89	13 
90	40 
91	13 
92	8 
93	20 25 39 
94	40 
95	19 
96	5 
97	11 
98	6 
99	45 
100	1 
101	47 
102	7 
103	15 
104	2 33 47 
105	8 
106	17 
107	30 
108	45 
109	46 
110	38 
111	27 
112	30 
113	12 
114	11 
115	40 
116	38 
117	21 
118	11 
119	21 
120	20 
121	42 
122	7 
123	14 
124	30 
125	46 
126	22 
127	47 
128	43 
129	6 
130	9 22 24 
131	24 40 47 
132	7 
133	32 
134	14 
135	38 
136	38 
137	34 
138	20 
139	21 
140	48 
141	47 
142	34 
143	35 
144	24 
145	8 
146	12 
147	14 15 45 
148	28 
149	34 
150	3 
151	8 
152	5 
153	27 
154	35 
155	46 
156	1 
157	9 12 16 
158	1 
159	34 
160	47 
161	40 
162	19 
163	41 
164	21 
165	38 
166	21 
167	39 
168	11 
169	19 
170	5 
171	26 
172	12 
173	14 
174	36 
175	19 
176	49 
177	14 
178	16 
179	13 
180	49 
181	9 
182	10 
183	37 
184	41 
185	41 
186	11 
187	42 
188	15 
189	31 
190	15 
191	43 
192	11 
193	34 
194	34 
195	20 
196	40 
197	10 34 47 
198	31 
199	18 
200	39 
201	21 22 28 
202	4 
203	33 
204	4 9 29 
205	29 
206	32 
207	38 
208	17 
209	37 
210	18 
211	32 
212	22 
213	34 
214	8 21 34 
215	25 
216	14 
217	6 
218	5 
219	38 
220	24 
221	28 
222	47 
223	46 
224	40 
225	34 
226	42 
227	41 
228	37 
229	40 
230	15 
231	2 
232	10 
233	26 
234	41 
235	1 
236	29 
237	14 
238	24 
239	4 
240	12 
241	9 
242	14 
243	9 
244	20 
245	34 
246	8 
247	3 
248	8 
249	21 
250	15 
251	3 
252	39 
253	43 
254	21 
255	26 
256	44 
257	42 
258	11 
259	14 
260	27 
261	28 
262	48 
263	34 
264	2 
265	31 
266	42 
267	40 
268	24 
269	2 5 32 
270	8 
271	3 15 17 
272	38 
273	34 
274	20 
275	46 
276	17 
277	33 
278	10 
279	27 
280	18 
281	9 20 48 
282	17 
283	38 
284	28 
285	11 
286	7 
287	11 
288	32 
289	19 
290	21 
291	41 
292	22 
293	33 
294	2 
295	9 
296	4 
297	8 
298	20 
299	20 
300	43 
301	17 
302	37 
303	49 
304	18 
305	26 
306	45 
307	30 
308	45 
309	41 
310	34 
311	9 
312	11 37 46 
313	30 
314	34 
315	19 
316	41 
317	26 
318	42 
319	1 4 12 
320	15 21 30 
321	43 
322	44 
323	25 
324	28 
325	6 
326	23 
327	39 
328	34 
329	12 
330	24 
331	2 
332	21 
333	28 
334	8 
335	45 
336	16 
337	1 
338	39 
339	11 
340	35 
341	16 
342	30 37 39 
343	32 
344	26 
345	37 
346	27 
347	2 
348	46 
349	46 
350	36 
351	2 
352	47 
353	21 
354	14 34 39 
355	32 
356	11 
357	40 
358	28 
359	37 
360	9 26 37 
361	18 
362	21 
363	40 
364	29 
365	1 
366	43 
367	5 9 48 
368	11 
369	20 
370	42 
371	13 
372	15 
373	34 
374	48 
375	13 
376	10 
377	34 
378	3 
379	37 
380	20 
381	37 
382	46 
383	11 
384	2 
385	40 
386	34 
387	1 27 45 
388	11 
389	22 29 41 
390	30 
391	48 
392	36 
393	35 
394	37 
395	21 
396	37 
397	7 
398	25 
399	23 
400	6 32 43 
401	22 36 49 
402	23 
403	37 
404	37 
405	16 
406	16 
407	11 
408	43 
409	12 
410	11 37 41 
411	33 
412	42 
413	39 
414	34 
415	20 
416	12 
417	19 
418	17 
419	43 
420	21 
421	21 
422	11 
423	9 
424	30 
425	28 
426	16 
427	9 
428	3 
429	12 
430	1 
431	8 
432	42 
433	1 
434	17 
435	3 17 42 
436	34 
437	33 
438	14 
439	41 
440	40 
441	14 
442	6 20 23 
443	37 
444	10 
445	23 
446	19 
447	26 
448	39 
449	34 36 43 
450	49 
451	43 
452	8 
453	1 
454	3 
455	21 
456	25 
457	18 
458	7 
459	2 
460	43 
461	21 
462	29 
463	14 
464	11 
465	37 
466	13 
467	12 
468	36 
469	40 
470	7 
471	10 
472	38 
473	29 
474	28 
475	13 
476	34 
477	20 
478	34 
479	28 
480	1 
481	28 
482	19 
483	34 
484	16 
485	21 33 44 
486	14 16 28 
487	11 
488	6 
489	24 
490	43 
491	21 
492	20 30 48 
493	40 
494	2 
495	31 
496	34 
497	29 
498	32 
499	35 
500	45 
501	7 
502	22 
503	1 
504	25 
505	10 
506	5 
507	7 
508	7 
509	17 
510	31 
511	11 36 48 
512	29 
513	14 29 31 
514	22 30 41 
515	32 
516	9 
517	3 
518	5 7 30 
519	28 
520	34 
521	44 
522	48 
523	20 
524	10 
525	42 
526	12 
527	11 
528	19 
529	21 
530	8 16 30 
531	11 
532	47 
533	1 
534	21 
535	42 
536	16 
537	34 
538	7 
539	36 
540	16 
541	25 
542	6 8 28 
543	12 20 49 
544	15 
545	12 
546	14 
547	26 
548	46 
549	28 
550	46 
551	30 
552	35 
553	9 
554	40 
555	11 39 48 
556	9 
557	10 
558	38 
559	18 
560	36 
561	48 
562	26 
563	37 
564	8 18 44 
565	8 34 48 
566	14 17 20 
567	8 
568	46 
569	19 
570	34 
571	36 
572	22 
573	35 
574	1 
575	22 
576	23 
577	39 
578	9 
579	15 
580	35 
581	41 
582	19 
583	36 
584	20 
585	17 22 27 
586	42 
587	5 
588	33 
589	26 
590	23 
591	40 
592	30 
593	1 
594	10 
595	49 
596	34 
597	16 
598	8 
599	43 
600	21 
601	1 
602	8 
603	7 
604	37 
605	26 
606	25 
607	11 
608	24 
609	13 
610	9 
611	21 
612	31 
613	10 
614	19 
615	15 
616	2 
617	16 
618	3 
619	2 
620	19 
621	45 
622	20 
623	34 
624	44 
625	43 
626	11 
627	44 
628	45 
629	43 
630	34 
631	12 
632	19 
633	37 
634	23 
635	38 
636	3 
637	36 
638	14 
639	13 
640	9 
641	21 
642	31 
643	16 19 48 
644	17 
645	9 
646	30 
647	37 
648	16 26 34 
649	37 
650	29 
651	10 
652	22 
653	46 
654	40 
655	7 40 42 
656	21 
657	8 
658	14 
659	17 
660	34 
661	46 
662	44 46 47 
663	3 16 49 
664	28 38 40 
665	5 
666	22 
667	4 
668	20 
669	34 
670	17 
671	31 
672	10 
673	34 
674	35 
675	37 
676	9 
677	9 11 16 
678	46 
679	21 
680	33 
681	19 
682	12 
683	27 
684	39 
685	43 
686	4 
687	45 
688	21 
689	9 11 25 
690	2 38 44 
691	40 
692	39 
693	34 
694	33 
695	29 
696	37 
697	43 
698	29 
699	18 
700	28 
701	18 
702	28 
703	9 31 44 
704	3 
705	18 
706	42 
707	34 
708	39 
709	30 
710	26 
711	11 
712	8 
713	11 
714	24 
715	4 26 39 
716	7 
717	2 
718	11 
719	43 
720	11 
721	1 
722	19 
723	39 
724	44 
725	3 19 48 
726	8 
727	9 11 25 
728	20 
729	24 
730	29 
731	48 
732	17 
733	17 
734	23 
735	45 
736	12 
737	18 
738	48 
739	11 12 14 
740	35 
741	35 
742	5 
743	19 43 45 
744	21 
745	31 39 40 
746	14 
747	7 
748	16 
749	35 
750	41 
751	1 6 20 
752	15 17 19 
753	35 
754	46 
755	48 
756	34 
757	11 
758	40 
759	39 
760	23 
761	13 24 35 
762	17 
763	31 
764	23 
765	1 
766	12 
767	6 
768	36 
769	34 
770	10 
771	44 
772	41 
773	17 
774	37 
775	2 
776	24 
777	8 
778	11 
779	26 
780	18 
781	19 
782	1 
783	19 
784	15 
785	19 
786	30 
787	3 9 37 
788	7 37 41 
789	10 
790	39 
791	23 
792	1 
793	5 
794	1 
795	1 28 48 
796	28 
797	42 
798	2 
799	28 
800	17 
801	5 8 16 
802	46 
803	15 
804	22 
805	18 
806	13 
807	17 
808	8 
809	8 12 29 
810	10 
811	31 
812	19 
813	38 
814	29 
815	41 
816	24 
817	2 
818	16 33 43 
819	8 12 17 
820	28 
821	40 
822	11 
823	13 
824	34 
825	43 
826	39 
827	40 
828	43 
829	22 
830	26 
831	12 
832	17 
833	14 
834	30 
835	28 
836	16 
837	1 
838	18 
839	8 
840	21 
841	21 
842	7 
843	17 
844	5 
845	3 
846	15 
847	29 
848	2 14 29 
849	40 
850	14 20 21 
851	39 
852	22 
853	8 
854	8 
855	45 
856	11 21 27 
857	40 
858	14 
859	34 
860	39 
861	13 
862	8 
863	30 
864	25 
865	13 
866	25 27 34 
867	45 
868	17 
869	8 
870	35 
871	25 
872	2 
873	10 
874	13 
875	21 
876	5 21 24 
877	7 
878	21 
879	26 
880	19 
