1	219	2.29939
1	253	2.40918
1	488	2.88063
1	499	2.819
1	552	3.1899
1	578	3.18785
1	587	3.22972
1	691	3.62184
1	728	3.97001
1	757	4.01932
2	774	0.59346
2	873	2.44742
2	890	2.70965
2	897	2.85736
2	942	3.60054
2	943	3.64584
2	960	3.81512
2	970	3.90066
2	972	4.03521
2	974	4.03512
3	505	2.17114
3	527	2.47174
3	601	2.51828
3	731	3.21939
3	760	3.25675
3	763	3.36469
3	766	3.53935
3	769	3.59049
3	788	3.67219
3	816	3.8218
4	631	0.282415
4	851	2.15279
4	883	2.7001
4	916	3.41212
4	929	3.71375
4	930	3.64767
4	937	3.77581
4	940	3.79832
4	955	4.06802
4	964	4.06803
5	152	0.292616
5	693	2.45683
5	739	2.43641
5	789	3.16064
5	829	3.48034
5	848	3.73168
5	857	3.70113
5	879	4.01234
5	888	4.11589
5	893	4.22967
6	618	0.535337
6	663	1.484
6	794	2.44883
6	852	3.13341
6	867	3.42425
6	880	3.71192
6	903	3.98899
6	920	4.33722
6	923	4.21316
6	932	4.34309
7	479	1.34038
7	651	2.41066
7	665	2.55005
7	747	3.26533
7	767	3.15399
7	786	3.22427
7	831	3.75574
7	842	3.89116
7	843	3.91573
7	870	4.11753
8	406	0.00567451
8	873	2.51301
8	890	2.77524
8	897	2.92295
8	942	3.66613
8	943	3.71143
8	960	3.8807
8	970	3.96624
8	972	4.1008
8	974	4.1007
9	175	2.07325
9	272	2.46641
9	390	2.50573
9	420	2.65505
9	430	2.48536
9	550	3.24222
9	673	3.45853
9	776	4.03424
9	777	4.04582
9	844	4.65202
10	902	2.30574
10	938	2.92816
10	947	3.08876
10	953	3.06286
10	956	3.19183
10	961	3.23812
10	971	3.35819
10	973	3.49165
10	975	3.49156
10	978	3.49146
11	62	1.90751
11	338	2.59768
11	449	2.78421
11	489	2.83385
11	528	3.03892
11	548	3.17142
11	600	3.21591
11	735	3.93475
11	758	3.98116
11	765	4.15846
12	246	1.83319
12	366	2.54209
12	379	1.84452
12	476	2.2114
12	525	2.42113
12	559	2.66101
12	643	3.2035
12	801	4.16549
12	911	5.3732
12	912	5.36491
13	985	2.96652
13	986	2.63343
13	990	3.11624
13	993	3.26078
13	995	3.26043
13	996	3.26411
13	997	3.26673
13	998	3.26578
13	999	3.25898
13	1000	3.47994
14	219	2.53311
14	267	2.48242
14	349	2.82353
14	474	3.0172
14	487	3.07466
14	488	3.11434
14	499	3.05271
14	552	3.42361
14	691	3.85555
14	757	4.25303
15	846	1.14694
15	902	2.53329
15	933	3.01992
15	947	3.31632
15	956	3.41938
15	961	3.46567
15	971	3.58574
15	973	3.7192
15	975	3.71911
15	978	3.71901
16	571	0.868986
16	689	1.71168
16	797	2.57275
16	840	3.02326
16	878	3.65819
16	882	3.65821
16	891	3.94439
16	896	3.98848
16	909	3.96683
16	919	4.22843
17	21	1.59837
17	25	1.61371
17	443	1.93274
17	554	2.43692
17	575	2.37979
17	597	2.84555
17	768	4.12614
17	866	4.80042
17	869	4.80647
17	889	5.0847
18	693	2.11328
18	789	2.81708
18	793	2.60692
18	795	2.86454
18	829	3.13679
