1	185	2.54526
1	272	1.88402
1	544	2.85062
1	570	2.12825
1	644	3.04149
1	649	3.17494
1	686	3.65896
1	698	3.62844
1	720	3.58746
1	969	5.15051
2	19	1.70632
2	42	2.60742
2	632	1.06623
2	765	2.37711
2	778	4.34339
2	797	2.9978
2	825	3.99519
2	870	3.63404
2	953	4.27454
2	989	4.62602
3	220	1.93101
3	443	2.10656
3	451	2.50115
3	499	2.97443
3	648	3.21361
3	660	3.26435
3	725	3.55136
3	739	3.88698
3	770	3.88732
3	870	4.2801
4	319	2.62482
4	386	2.11032
4	661	3.25339
4	738	2.2371
4	773	2.85284
4	781	2.74639
4	794	3.12514
4	866	3.45644
4	886	4.66813
4	948	4.55688
5	27	1.67448
5	220	2.49458
5	295	2.63819
5	533	3.38737
5	536	3.19334
5	648	3.77718
5	666	2.4537
5	770	4.4509
5	806	3.07083
5	972	4.51775
6	324	0.784976
6	666	2.70134
6	704	3.16839
6	792	3.5353
6	803	2.25326
6	814	4.06245
6	874	2.86711
6	885	4.72205
6	925	3.34931
6	983	4.20394
7	416	2.53662
7	563	2.66842
7	694	0.923381
7	798	3.60063
7	839	3.81929
7	847	2.2477
7	895	3.59282
7	947	3.73672
7	962	4.3338
7	965	4.14256
8	128	3.15523
8	237	3.00413
8	306	2.92995
8	339	2.94884
8	440	1.27518
8	474	3.12064
8	484	3.28333
8	488	3.65659
8	880	4.30172
8	929	4.01007
9	363	2.20731
9	460	1.36665
9	553	2.72155
9	649	3.17457
9	686	3.65859
9	698	3.62807
9	720	3.58709
9	857	3.41556
9	937	4.12378
9	949	3.76738
10	233	1.71214
10	572	1.21596
10	673	2.65868
10	764	3.12584
10	778	2.53225
10	832	2.90368
10	910	3.87338
10	931	4.26438
10	936	5.13053
10	946	4.18689
11	114	2.78976
11	307	1.76282
11	618	2.81913
11	657	2.65433
11	723	2.6528
11	800	3.02338
11	828	3.74239
11	839	3.92853
11	877	4.05992
11	937	4.18444
12	138	1.81369
12	156	0.967594
12	633	3.25051
12	639	2.79537
12	640	2.78719
12	687	3.271
12	827	4.21693
12	842	3.33251
12	847	4.15378
12	899	4.96157
13	200	3.1115
13	327	2.9917
13	385	1.85895
13	667	3.27798
13	699	2.93836
13	752	2.71338
13	754	3.69244
13	763	3.60459
13	775	3.59709
13	827	3.8614
14	158	1.06892
14	171	0.893006
14	604	1.93692
14	647	2.47653
14	718	3.27244
14	832	3.88528
14	848	3.84928
14	886	4.4111
14	890	4.43708
14	946	5.37267
15	70	2.54552
15	489	0.913191
15	514	0.922058
15	611	1.61768
15	775	3.2527
15	877	4.50288
15	918	4.01169
15	928	3.95148
15	963	4.71788
15	982	5.22112
16	472	1.78546
16	650	2.99053
16	654	2.92032
16	710	3.00981
16	717	3.67701
16	732	3.43574
16	742	3.63118
16	751	2.29044
16	753	3.4478
16	956	4.45616
17	188	1.67149
17	209	1.75295
17	233	2.69145
17	333	2.34855
17	491	2.90763
17	521	3.89901
17	636	3.06161
17	785	3.70633
17	900	4.65743
17	909	4.92176
18	32	1.12392
18	245	2.67721
18	453	2.81112
18	518	1.82669
18	611	2.75568
18	809	3.31827
18	835	3.77918
18	882	4.16769
18	920	4.75931
18	959	4.43749
19	2	1.70632
19	766	2.95875
19	791	3.40424
19	899	4.56173
19	907	2.48476
19	950	2.93276
19	964	3.33173
19	966	3.08687
19	969	3.19402
19	996	3.94318
20	200	2.8541
20	368	3.38103
20	372	2.81198
20	401	3.3056
20	414	3.38084
20	427	3.2403
20	479	1.77927
20	510	3.39766
20	537	3.2045
20	803	4.33864
21	96	3.75566
21	286	2.76074
21	368	3.40025
21	372	2.8312
21	401	3.32481
21	414	3.40006
21	427	3.25952
21	665	1.31322
21	903	2.81954
21	981	4.77907
22	298	1.58573
22	580	0.93294
22	600	1.50104
22	622	2.20342
22	818	2.7358
22	898	4.43856
22	915	3.98489
22	945	4.41853
22	957	4.91799
22	961	4.90384
23	29	2.52789
23	722	1.86972
23	736	1.56235
23	799	2.71992
23	880	3.48799
23	913	3.32688
23	921	3.82225
23	935	4.0778
23	936	4.55131
23	967	3.65784
24	249	4.18986
24	600	1.95432
24	675	3.07105
24	709	3.36868
24	737	2.43864
24	788	3.20721
24	790	2.83279
24	811	3.15118
24	849	3.52158
24	856	3.81407
25	261	4.17915
25	266	2.49074
25	344	2.50822
25	457	2.97035
25	477	2.97008
25	519	3.37618
25	558	3.37617
25	595	3.02177
25	597	3.79457
25	640	2.91035
26	96	3.72357
26	182	2.11044
26	740	0.795521
26	782	1.61979
26	889	2.5067
26	950	4.33542
26	976	3.92263
26	978	4.05417
26	995	4.33168
26	998	4.24841
27	5	1.67448
27	266	1.77502
27	451	2.5526
27	648	3.26506
27	725	3.60281
27	739	3.93843
27	751	2.85242
27	770	3.93877
27	811	3.11852
27	888	4.90162
28	107	2.83787
28	206	1.9968
28	683	3.33017
28	730	3.45449
28	739	1.5436
28	772	3.70488
28	780	3.64985
28	943	3.52878
28	952	3.47166
28	996	4.11338
29	23	2.52789
29	325	2.57622
29	391	2.62683
29	847	1.92787
29	889	2.36938
29	895	3.27299
29	934	3.57034
29	962	4.01397
29	965	3.82272
29	997	4.96219
30	61	3.97042
30	506	1.37461
30	594	0.916016
30	782	3.24342
30	810	2.6637
30	851	2.20707
30	894	3.77889
30	959	4.03825
30	985	4.64008
30	999	4.77076
31	228	2.04536
31	451	2.45026
31	533	2.7729
31	536	2.57887
31	576	1.66582
31	725	3.50046
31	739	3.83608
31	770	3.83642
31	828	4.36875
31	961	4.60342
32	18	1.12392
32	546	1.53642
32	684	2.66528
32	715	3.20264
32	730	1.87353
32	793	3.47938
32	842	4.43267
32	872	4.07222
32	911	4.50927
32	965	4.71207
33	156	1.68332
33	391	1.64998
33	475	2.82285
33	629	2.35001
33	650	3.1816
33	717	3.86808
33	732	3.6268
33	742	3.82224
33	843	3.44425
33	949	5.17643
34	116	1.58335
34	290	1.59629
34	475	3.23386
34	622	2.25801
34	649	2.88602
34	717	4.27909
34	742	4.23325
34	753	4.04987
34	856	3.07045
34	916	4.42518
35	199	1.84013
35	265	1.81373
35	561	3.56884
35	610	3.61709
35	622	3.81407
35	674	4.32009
35	726	2.77766
35	742	0.980022
35	915	3.85131
35	998	5.03889
36	131	1.71014
36	539	2.16714
36	691	0.840132
36	771	2.12163
36	916	3.92877
36	941	4.41639
36	948	3.55377
36	958	4.09591
36	975	4.47433
36	988	4.29303
37	724	1.4779
37	746	2.06827
37	749	2.24712
37	755	1.85697
37	813	2.62373
37	936	3.75679
37	942	3.75403
37	943	3.93286
37	984	4.95868
37	1000	4.94117
38	281	2.81788
38	419	0.624349
38	639	2.93081
38	675	2.84367
38	766	1.67081
38	772	4.09207
38	933	3.62157
38	984	4.05506
38	992	4.34714
38	994	4.65265
39	197	2.24618
39	411	2.41254
39	424	3.10621
39	430	3.21752
39	520	1.80146
39	568	3.85993
39	570	3.1857
39	579	3.18646
39	772	3.38942
39	977	5.2873
40	122	1.17407
40	341	2.09942
40	516	0.601127
40	780	3.54581
40	799	2.91291
40	880	3.68098
40	913	3.51987
40	921	4.01523
40	935	4.27078
40	953	5.83412
41	72	0.316111
41	216	2.95175
41	549	1.70494
41	774	2.91029
41	794	3.47985
41	856	2.44858
41	871	3.2136
41	925	4.06501
41	948	4.91159
41	988	5.65085
42	2	2.60742
42	56	2.83103
42	320	0.118576
42	399	2.10439
42	857	2.8094
42	875	3.07905
42	883	5.07901
42	949	4.18679
42	954	4.31166
42	972	4.47008
43	251	1.05182
43	261	2.7543
43	545	1.74886
43	547	1.60708
43	680	1.96782
43	899	4.8107
43	916	4.94647
43	925	4.24831
43	926	4.45044
43	945	4.03456
44	354	1.87089
44	391	2.92309
44	505	0.129887
44	704	3.06027
44	879	2.69919
44	898	4.86515
44	938	3.72663
44	939	3.68867
44	949	4.05279
44	986	4.67546
45	85	1.79551
45	240	1.56305
45	601	2.68322
45	624	2.38115
45	673	3.58284
45	698	3.71745
45	719	3.16811
45	765	3.48687
45	801	4.67095
45	896	4.54248
46	327	2.48319
46	340	0.998413
46	387	2.84222
46	400	2.83219
46	554	3.3057
46	616	3.25123
46	713	4.26377
46	795	3.04008
46	937	4.63413
46	967	3.93844
47	188	1.17975
47	347	1.5239
47	404	1.36372
47	495	2.3655
47	670	2.5379
47	682	2.74388
47	932	4.79727
47	960	5.1686
47	989	4.46972
47	998	5.48335
48	464	2.58381
48	524	1.0431
48	610	2.99746
48	672	1.96611
48	676	2.39995
48	791	3.01563
48	892	3.66981
48	922	4.65384
48	959	4.6314
48	970	4.65142
49	475	2.49068
49	613	2.62315
49	650	2.84943
49	717	3.5359
49	732	3.29463
49	742	3.49007
49	745	2.92882
49	753	3.30669
49	890	3.25436
49	920	3.86312
50	198	0.782569
50	475	2.99416
50	574	2.01769
50	599	2.53742
50	650	3.35291
50	717	4.03939
50	742	3.99355
50	753	3.81017
50	827	3.45674
50	828	4.65501
51	85	1.44727
51	560	1.91656
51	776	1.29657
51	938	3.19765
51	939	3.15969
51	944	4.35327
51	949	3.52381
51	954	3.64867
51	973	4.94683
51	986	4.14648
52	199	1.56309
52	264	1.057
52	482	2.97366
52	605	3.51617
52	610	3.34005
52	622	3.53703
52	674	4.04305
52	887	3.45004
52	894	3.52397
52	951	4.63303
53	103	1.12417
53	298	2.29397
53	368	2.95629
53	709	2.74106
53	721	3.43958
53	760	3.34856
53	792	3.34941
53	795	3.9503
53	814	3.87656
53	885	4.53616
54	147	1.26947
54	222	2.72644
54	335	2.83328
54	474	3.0706
54	517	3.46126
54	546	3.46426
54	569	3.41912
54	794	2.54819
54	983	4.60049
54	995	4.23319
55	89	1.35214
55	117	1.46449
55	353	3.89424
55	589	3.92235
55	594	3.34859
55	661	2.34485
55	785	3.53261
55	797	3.37579
55	873	3.60579
55	953	4.65253
56	42	2.83103
56	142	2.05329
56	341	1.29817
56	435	2.93709
56	564	2.33394
56	618	2.8403
56	839	3.9497
56	871	4.89587
56	877	4.08108
56	881	4.47441
57	246	0.905739
57	249	4.01998
57	299	1.44416
57	407	1.3047
57	689	2.43924
57	783	3.10091
57	872	3.79406
57	882	4.07382
57	920	4.66544
57	928	5.80918
58	129	1.2895
58	158	0.850006
58	507	1.83171
58	718	3.05353
58	805	3.27696
58	848	3.63036
58	874	4.41296
58	884	3.97219
58	886	4.19219
58	951	5.13392
59	545	3.2227
59	670	2.2434
59	682	2.44937
59	711	2.33798
59	744	2.5659
59	805	3.18374
59	848	3.3148
59	850	2.88802
59	932	4.50276
59	960	4.8741
60	141	2.35068
60	178	1.48828
60	389	2.28405
60	430	2.28716
60	443	2.79113
60	706	3.64204
60	730	3.98885
60	772	4.23924
60	780	4.18421
60	793	4.39195
61	30	3.97042
61	274	2.79361
61	408	1.72755
61	555	1.24015
61	560	2.14392
61	639	2.4039
61	827	3.82546
61	865	3.89744
61	879	4.1554
61	981	5.46341
62	162	1.33133
62	631	0.16961
62	710	3.2341
62	749	3.09793
62	895	3.4152
62	934	3.71256
62	947	3.55911
62	962	4.15618
62	965	3.96494
62	991	5.02875
63	325	2.09973
63	396	1.90054
63	459	1.88742
63	510	2.24909
63	678	2.81269
63	726	3.42008
63	888	4.02278
63	900	4.34401
63	909	4.60834
63	992	4.33067
64	543	1.6694
64	707	1.40115
64	846	3.00755
64	857	4.00713
64	896	3.97291
64	902	2.67026
64	942	3.14276
64	950	3.29864
64	993	4.15132
64	996	4.30906
65	334	2.08536
65	385	2.09749
65	646	2.48779
65	699	3.1769
65	754	3.93098
65	763	3.84313
65	775	3.83563
65	785	2.6016
65	854	2.8377
65	964	4.69879
66	155	1.20927
66	486	3.3609
66	487	0.789875
66	697	2.50368
66	836	3.7846
66	855	3.69308
66	869	4.0218
66	886	3.87355
66	905	4.17923
66	933	4.2014
67	222	2.82073
67	335	2.92757
67	426	1.8298
67	433	2.9912
67	474	3.16489
67	546	3.55855
67	569	3.5134
67	857	3.36347
67	886	3.20034
67	960	4.29005
68	394	1.98763
68	658	2.84118
68	692	1.29056
68	746	1.67566
68	789	3.04175
68	917	3.4748
68	955	3.85514
68	974	4.18207
68	990	4.7964
68	991	4.49367
69	150	1.57474
69	223	0.520852
69	290	1.99136
69	407	2.2579
69	734	3.42175
69	800	4.05115
69	858	4.36206
69	860	4.36213
69	942	4.40036
69	957	4.67521
70	15	2.54552
70	693	1.66011
70	754	2.79064
70	763	3.1681
70	768	3.50656
70	771	3.15662
70	829	2.86413
70	831	2.77312
70	963	4.31504
70	982	4.81828
71	123	3.02418
71	153	0.450966
71	220	2.18311
71	299	2.46385
71	557	0.693998
71	928	3.52224
71	930	4.92037
71	980	4.45387
71	982	4.79188
71	997	5.06008
72	41	0.316111
72	135	2.9206
72	491	1.59393
72	773	2.43635
72	774	2.13909
72	831	3.48958
72	921	4.6967
72	948	4.14039
72	975	5.06096
72	988	4.87965
73	148	2.09773
73	336	2.61144
73	446	3.4256
73	454	1.75616
73	564	2.31234
73	657	2.6539
73	780	4.46752
73	828	3.74195
73	877	4.05948
73	881	4.45281
74	392	1.2431
74	500	1.55767
74	737	2.76895
74	790	3.16311
74	806	2.95132
74	811	3.48149
74	849	3.85189
74	856	4.14438
74	970	4.56599
74	990	3.92159
75	76	1.72211
75	124	1.96111
75	163	1.92075
75	530	2.61365
75	561	3.57717
75	605	3.80154
75	610	3.62542
75	674	4.32842
75	725	3.66757
75	968	4.37547
76	75	1.72211
76	411	2.6006
76	428	2.6074
76	482	2.98627
76	561	3.30441
