1	6 
2	11 
3	17 
4	9 
5	12 
6	10 
7	6 
8	10 
9	13 
10	19 
11	14 
12	5 
13	14 
14	6 
15	3 
16	17 
17	11 
18	14 
19	18 
20	6 
21	16 
22	5 
23	14 
24	6 
25	19 
26	11 
27	14 
28	12 
29	15 
30	9 
31	16 
32	14 
33	7 
34	4 
35	19 
36	10 
37	19 
38	10 
39	9 
40	7 
41	10 
42	5 
43	1 
44	5 
45	4 
46	16 
47	19 
48	9 
49	16 
50	3 
51	10 
52	18 
53	9 
54	16 
55	18 
56	5 
57	1 
58	6 
59	17 
60	8 
61	11 
62	14 
63	6 
64	4 
65	5 
66	10 
67	7 
68	6 
69	6 
70	7 
71	13 
72	6 
73	5 
74	19 
75	6 
76	5 
77	8 
78	19 
79	12 
80	17 
81	6 
82	4 
83	4 
84	16 
85	9 
86	12 
87	17 
88	9 
89	14 
90	2 
91	16 
92	4 
93	12 
94	8 
95	9 
96	19 
97	12 
98	1 
99	14 
100	16 
101	10 
102	7 
103	17 
104	10 
105	17 
106	14 
107	6 
108	18 
109	17 
110	2 
111	4 
112	6 
113	7 
114	17 
115	6 
116	4 
117	9 
118	18 
119	11 
120	18 
121	11 
122	1 
123	4 
124	16 
125	5 
126	15 
127	5 
128	6 
129	19 
130	5 
131	16 
132	17 
133	11 
134	12 
135	1 
136	9 
137	9 
138	16 
139	6 
140	4 
141	17 
142	6 
143	14 
144	6 
145	11 
146	3 
147	12 
148	9 
149	11 
150	18 
151	11 
152	8 
153	17 
154	3 
155	17 
156	4 
157	6 
158	5 
159	9 
160	13 
161	16 
162	11 
163	12 
164	4 
165	12 
166	2 
167	16 
168	5 
169	7 
170	4 
171	13 
172	18 
173	9 
174	1 
175	11 
176	8 
177	9 
178	5 
179	1 
180	10 
181	13 
182	6 
183	17 
184	2 
185	10 
186	2 
187	13 
188	4 
189	16 
190	5 
191	5 
192	11 
193	1 
194	14 
195	5 
196	4 
197	17 
198	17 
199	6 
200	6 
201	14 
202	15 
203	16 
204	4 
205	4 
206	19 
207	14 
208	10 
209	11 
210	5 
211	17 
212	16 
213	3 
214	7 
215	6 
216	4 
217	4 
218	14 
219	15 
220	10 
221	11 
222	5 
223	17 
224	14 
225	2 
226	12 
227	9 
228	17 
229	9 
230	10 
231	16 
232	18 
233	11 
234	3 
235	9 
236	19 
237	10 
238	19 
239	6 
240	3 
241	2 
242	4 
243	4 
244	19 
245	14 
246	18 
247	14 
248	5 
249	17 
250	1 
251	12 
252	18 
253	19 
254	3 
255	16 
256	17 
257	6 
258	2 
259	4 
260	18 
261	13 
262	2 
263	8 
264	11 
265	19 
266	8 
267	2 
268	10 
269	12 
270	19 
271	4 
272	5 
273	5 
274	14 
275	2 
276	6 
277	17 
278	17 
279	15 
280	4 
281	6 
282	9 
283	17 
284	6 
285	2 
286	11 
287	11 
288	8 
289	4 
290	9 
291	4 
292	8 
293	8 
294	16 
295	11 
296	16 
297	13 
298	19 
299	6 
300	10 
301	6 
302	16 
303	16 
304	14 
305	9 
306	10 
307	17 
308	16 
309	9 
310	11 
311	17 
312	2 
313	14 
314	11 
315	9 
316	3 
317	10 
318	6 
319	4 
320	15 
321	13 
322	11 
323	1 
324	9 
325	3 
326	4 
327	11 
328	16 
329	6 
330	11 
331	16 
332	5 
333	4 
334	19 
335	11 
336	4 
337	1 
