1	571	1.26575
1	790	2.83381
1	839	2.88853
1	845	3.02389
1	889	2.52919
1	909	3.54866
1	934	3.9484
1	963	3.05377
1	994	4.62539
1	997	3.88976
2	135	0.694536
2	418	2.92018
2	572	2.68912
2	635	1.80315
2	708	3.45497
2	709	3.14381
2	774	2.98717
2	918	4.08146
2	942	4.48081
2	982	5.39887
3	298	2.00492
3	694	2.19367
3	832	2.89494
3	835	3.01623
3	851	2.86892
3	867	3.61377
3	894	3.72932
3	899	3.81513
3	975	4.2447
3	976	3.31103
4	481	0.405973
4	515	2.08553
4	517	3.89697
4	613	3.48875
4	754	1.62917
4	945	3.65828
4	951	3.93006
4	970	4.11041
4	972	4.42245
4	975	3.98466
5	433	0.620713
5	643	2.26716
5	772	2.39041
5	794	3.24242
5	830	3.97381
5	905	3.4589
5	912	3.36938
5	947	3.72189
5	955	3.93022
5	986	4.64535
6	288	1.19116
6	465	1.84644
6	532	3.27213
6	625	2.23897
6	714	2.45308
6	825	3.70915
6	854	2.81772
6	876	4.43068
6	978	4.71013
6	998	5.01737
7	75	1.07049
7	475	1.22479
7	557	2.78033
7	567	2.72543
7	768	2.49219
7	804	4.28981
7	816	2.61916
7	895	3.9806
7	937	4.88082
7	984	5.47956
8	500	2.87852
8	527	2.59245
8	572	3.94693
8	671	1.99737
8	690	2.09222
8	791	3.10845
8	805	2.94567
8	859	3.28894
8	933	4.17901
8	946	4.53164
9	442	2.03464
9	497	3.21067
9	531	2.22494
9	579	2.38992
9	636	2.53354
9	721	2.91622
9	776	3.35647
9	836	3.95699
9	878	4.2249
9	910	4.77609
10	69	0.683798
10	116	1.5108
10	620	2.20365
10	758	3.25512
10	764	2.65921
10	781	3.78397
10	783	3.86578
10	846	3.84419
10	944	5.19395
10	947	4.6081
11	103	0.853099
11	347	1.50555
11	720	2.81312
11	807	3.54986
11	813	3.38718
11	847	3.59713
11	852	3.92408
11	866	3.13418
11	906	4.35072
11	919	4.56999
12	120	2.65457
12	448	0.680244
12	594	1.79097
12	763	2.95644
12	792	3.90408
12	817	2.91024
12	886	3.20865
12	956	4.4117
12	963	4.04565
12	997	5.08825
13	379	2.65476
13	418	3.51222
13	484	1.63574
13	518	1.62635
13	641	3.3428
13	746	2.93774
13	855	3.84179
13	866	3.90296
13	874	3.9133
13	896	4.28155
14	175	2.21872
14	377	0.284194
14	657	3.72865
